row_id,page_id,page_title,contributor,timestamp,creation_dt,topic,opinion,clean_opinion,turn,segmentation,type,subtype,type_r1,subtype_r1,type_r2,subtype_r2,stance,sentiment,url
85,6049652,Nicolás Maduro,The Photographer,1427920219,4/1/15 20:30,sobre sección de críticas,"cuando se ve en la necesidad de tener una sección de críticas porque alguien revierte las criticas que se colocan dentro de otras secciones, o cuando alguien agrega la palabra oposición para tirar peso de las críticas, es un reflejo del desbalance que existe en este artículo.","cuando se ve en la necesidad de tener una sección de críticas porque alguien revierte las criticas que se colocan dentro de otras secciones, o cuando alguien agrega la palabra oposición para tirar peso de las críticas, es un reflejo del desbalance que existe en este artículo.",28,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
86,6049652,Nicolás Maduro,The Photographer,1427919546,4/1/15 20:19,sobre sección de críticas,pareciera como si se tratara de un curriculum en lugar de un artículo del presidente.,pareciera como si se tratara de un curriculum en lugar de un artículo del presidente.,29,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
87,6049652,Nicolás Maduro,The Photographer,1427919546,4/1/15 20:19,sobre sección de críticas,"en las condecoraciones, por ejemplo, no se denota que son concedoraciones que se han estado dando entre ellos mismos los presidentes de izquierda.","en las condecoraciones, por ejemplo, no se denota que son concedoraciones que se han estado dando entre ellos mismos los presidentes de izquierda.",29,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
88,6049652,Nicolás Maduro,The Photographer,1427919546,4/1/15 20:19,sobre sección de críticas,"en fin, manos a la obra, por favor, discutir aquí antes de revertir a menos que sea un vandalismo visible.","en fin, manos a la obra, por favor, discutir aquí antes de revertir a menos que sea un vandalismo visible.",29,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
89,6049652,Nicolás Maduro,The Photographer,1427919546,4/1/15 20:19,sobre sección de críticas,"se que es casi imposible pedirlo, sin embargo, tratemos de hacer algo bueno por este artículo, los venezolanos lo merecen, y la comunidad internacional merece tener una visión objetiva y equilibrada de quién es el presidente de venezuela.","se que es casi imposible pedirlo, sin embargo, tratemos de hacer algo bueno por este artículo, los venezolanos lo merecen, y la comunidad internacional merece tener una visión objetiva y equilibrada de quién es el presidente de venezuela.",29,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
90,6049652,Nicolás Maduro,The Photographer,1427919546,4/1/15 20:19,sobre sección de críticas,--the photographer (discusión) 20:18 1 abr 2015 (utc),--the photographer (discusión) 20:18 1 abr 2015 (utc),29,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
91,6049652,Nicolás Maduro,88.23.127.41,1474160988,9/18/16 1:09,nacimiento,"por qué la referencia nº 1, acerca de su lugar de nacimiento, lleva a la web de una estación de radio?","por qué la referencia nº 1, acerca de su lugar de nacimiento, lleva a la web de una estación de radio?",30,OK,ARGUMENTATIVE,CW,,CW,,CW,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
92,6049652,Nicolás Maduro,88.23.127.41,1474160988,9/18/16 1:09,nacimiento,"no relaciona dicha información a ningún artículo o documento, sólo es la página home de una estación de radio.","no relaciona dicha información a ningún artículo o documento, sólo es la página home de una estación de radio.",30,OK,ARGUMENTATIVE,CW,,CW,,CW,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
93,6049652,Nicolás Maduro,88.23.127.41,1474160988,9/18/16 1:09,nacimiento,¿cómo pueden afirmar algo tan serio sin ninguna referencia válida?,¿cómo pueden afirmar algo tan serio sin ninguna referencia válida?,30,OK,PERFORMATIVE,IS,,IS,,IS,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
94,6049652,Nicolás Maduro,88.23.127.41,1474160988,9/18/16 1:09,nacimiento,porque nicolás maduro moros nació en cúcuta.,porque nicolás maduro moros nació en cúcuta.,30,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
95,6049652,Nicolás Maduro,SrTxapu,1473908019,9/15/16 2:53,nacimiento,por ahora ambos hechos están sin demostrar.,por ahora ambos hechos están sin demostrar.,31,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
96,6049652,Nicolás Maduro,SrTxapu,1473908019,9/15/16 2:53,nacimiento,"no hay documento público, de dominio público que demuestre o desmienta el lugar de nacimiento de nicolás maduro;","no hay documento público, de dominio público que demuestre o desmienta el lugar de nacimiento de nicolás maduro;",31,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
97,6049652,Nicolás Maduro,SrTxapu,1473908019,9/15/16 2:53,nacimiento,por lo tanto no se debería hacer la afirmación de que nació en caracas.,por lo tanto no se debería hacer la afirmación de que nació en caracas.,31,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
98,6049652,Nicolás Maduro,SrTxapu,1473908019,9/15/16 2:53,nacimiento,se presume que nació en caracas.,se presume que nació en caracas.,31,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
99,6049652,Nicolás Maduro,SrTxapu,1473908019,9/15/16 2:53,nacimiento,el cne afirma que nació en caracas.,el cne afirma que nació en caracas.,31,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Nicolás_Maduro
0,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,"he revertido los cambios de , quien ha eliminado la foto presidencial de sebastián piñera.","he revertido los cambios de , quien ha eliminado la foto presidencial de sebastián piñera.",1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
1,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,"la tradición es colocar la imagen del cargo oficial más alto de una persona, de estar disponible.","la tradición es colocar la imagen del cargo oficial más alto de una persona, de estar disponible.",1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
2,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,el hecho de que figure con la banda presidencial aún cuando haya dejado de ser presidente es irrelevante al respecto.,el hecho de que figure con la banda presidencial aún cuando haya dejado de ser presidente es irrelevante al respecto.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
3,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,"de hecho, todos los presidentes históricos llevan sus retratos o fotografías oficiales de estar disponibles: josé joaquín prieto, manuel bulnes, manuel montt, federico errázuriz zañartu, aníbal pinto, etc.","de hecho, todos los presidentes históricos llevan sus retratos o fotografías oficiales de estar disponibles: josé joaquín prieto, manuel bulnes, manuel montt, federico errázuriz zañartu, aníbal pinto, etc.",1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
4,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,"en casos más recientes tenemos las imágenes de salvador allende y patricio aylwin, incluso este último continúa vivo y no veo razón para eliminar su fotografía oficial.","en casos más recientes tenemos las imágenes de salvador allende y patricio aylwin, incluso este último continúa vivo y no veo razón para eliminar su fotografía oficial.",1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
5,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,no tiene ningún sentido.,no tiene ningún sentido.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
6,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,la foto titular en wikipedia no es algo sometido al protocolo.,la foto titular en wikipedia no es algo sometido al protocolo.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
7,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,no es ni la piocha de o'higgins ni la banda presidencial que sólo puede ostentarla el presidente en ejercicio.,no es ni la piocha de o'higgins ni la banda presidencial que sólo puede ostentarla el presidente en ejercicio.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
8,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,es la fotografía más representativa de una persona en su biografía.,es la fotografía más representativa de una persona en su biografía.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
9,244833,Sebastián Piñera,B1mbo,1394574966,3/11/14 21:56,fotografía,--b1mbo  (¿alguna duda?) 21:56 11 mar 2014 (utc),--b1mbo  (¿alguna duda?) 21:56 11 mar 2014 (utc),1,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
10,244833,Sebastián Piñera,"B1mbo,Penquista",1394575478,3/11/14 22:04,fotografía,":me di cuenta, , antes de hacer el cambio de foto, me guié por ricardo lagos (el único expresidente que no contaba con una foto con la banda presidencial) y por eso la cambié.",":me di cuenta, , antes de hacer el cambio de foto, me guié por ricardo lagos (el único expresidente que no contaba con una foto con la banda presidencial) y por eso la cambié.",2,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
11,244833,Sebastián Piñera,"B1mbo,Penquista",1394575638,3/11/14 22:07,fotografía,"una vez que quise verificar, me di cuenta que aylwin, frei padre e hijo tiene la banda , así que para estandarizar agregué la foto a ricardo lagos...aunque decía que era de la despedida).","una vez que quise verificar, me di cuenta que aylwin, frei padre e hijo tiene la banda , así que para estandarizar agregué la foto a ricardo lagos...aunque decía que era de la despedida).",2,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
12,244833,Sebastián Piñera,UnCubano,1263805435,1/18/10 9:03,fotografía,saludos.,saludos.,3,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
13,244833,Sebastián Piñera,"B1mbo,Penquista",1394575478,3/11/14 22:04,fotografía,penquista20px ([[usuario discusión:penquista|orgulloso de ser wikipedista) .,penquista20px ([[usuario discusión:penquista|orgulloso de ser wikipedista) .,4,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
14,244833,Sebastián Piñera,"B1mbo,Penquista",1394575478,3/11/14 22:04,fotografía,tus comentarios son bienvenidos aquí]] 22:04 11 mar 2014 (utc),tus comentarios son bienvenidos aquí]] 22:04 11 mar 2014 (utc),4,OK,,INVALID,,INVALID,,INVALID,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
15,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://pinera2010.cl/2009/12/14/chile-necesita-un-verdadero-renacimiento,* http://pinera2010.cl/2009/12/14/chile-necesita-un-verdadero-renacimiento,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
16,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,"* http://www.icarito.cl/medio/articulo/0,0,3255_5714_138926803,00.html","* http://www.icarito.cl/medio/articulo/0,0,3255_5714_138926803,00.html",5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
17,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://www.tell.cl/modules.php?op=modload&name=news&file=article&sid=1194&mode=flat&order=1&thold=0,* http://www.tell.cl/modules.php?op=modload&name=news&file=article&sid=1194&mode=flat&order=1&thold=0,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
18,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,"* http://www.quepasa.cl/medio/articulo/0,0,38039290_101111578_280455289,00.html","* http://www.quepasa.cl/medio/articulo/0,0,38039290_101111578_280455289,00.html",5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
19,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,"* http://www.quepasa.cl/medio/articulo/0,0,38039290_101111578_178465210,00.html","* http://www.quepasa.cl/medio/articulo/0,0,38039290_101111578_178465210,00.html",5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
20,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://noticiassecretas.blogspot.com/2009/07/la-tesis-doctoral-de-sebastian-pinera.html),* http://noticiassecretas.blogspot.com/2009/07/la-tesis-doctoral-de-sebastian-pinera.html),5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
21,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://diario.elmercurio.cl/detalle/index.asp?id=,* http://diario.elmercurio.cl/detalle/index.asp?id=,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
22,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,"* http://www.icarito.cl/medio/articulo/0,0,3255_5666_170173742,00.html","* http://www.icarito.cl/medio/articulo/0,0,3255_5666_170173742,00.html",5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
23,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://www.cooperativa.cl/prontus_nots/site/artic/20090727/asocfile/20090727171649/doc_pinera_1.pdf,* http://www.cooperativa.cl/prontus_nots/site/artic/20090727/asocfile/20090727171649/doc_pinera_1.pdf,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
24,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://www.lanacion.cl/prontus_noticias/site/artic/20070714/pags/20070714224344.html,* http://www.lanacion.cl/prontus_noticias/site/artic/20070714/pags/20070714224344.html,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
25,244833,Sebastián Piñera,Elvisor,1449094376,12/2/15 22:12,enlaces rotos,* http://www.svs.cl/sitio/mercados/entidad.php?auth=oge5ndg2zwm3mzq5mza4owq3ntm2mtc5ndm1mmfizju=&send=yd8guu4+ont7bqctqwvpmwpvkyovytefppixkpg4kf0izrkz5lvaubdagtsezkdw87pliexwn406d7yfg/umgowthplardgxmxg6azf/y8t89cla2dqs5yd64fgdxfofyn+va+1qdtzlkhhqheyvsba442r7hifxanc=&pestania=3,* http://www.svs.cl/sitio/mercados/entidad.php?auth=oge5ndg2zwm3mzq5mza4owq3ntm2mtc5ndm1mmfizju=&send=yd8guu4+ont7bqctqwvpmwpvkyovytefppixkpg4kf0izrkz5lvaubdagtsezkdw87pliexwn406d7yfg/umgowthplardgxmxg6azf/y8t89cla2dqs5yd64fgdxfofyn+va+1qdtzlkhhqheyvsba442r7hifxanc=&pestania=3,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Sebastián_Piñera
